"","kplant","LitterRate","retrans","RespRate","UptakeRate","propN_fol","propN_roots","q10","Ndep_rate"
"1",3.29461628944552,0.000317980703712467,0.780581569319218,0.863185037668465,0.00501043099038505,0.14461879956738,0.159933178755218,2.30999906377471,0.000194181776708332
"2",6.96838225888917,0.00178228994405401,0.844169552159379,0.375211155951829,0.00851276113214851,0.582879328649328,0.516157249127126,1.48258825333322,0.000598756812521372
"3",1.72095931396624,0.00192956922462113,0.790517656981821,0.561687174179645,0.00469757491427468,0.426729343317638,0.176903894708558,3.19142802105468,0.00059243436309304
"4",2.26987096032082,0.000988631519002389,0.753097187234401,0.639684172077953,0.0117916128726759,0.439717249152477,0.681678338973019,2.80478707999796,0.000335827203322618
"5",0.382982616178075,0.00235460869112796,0.835058918682976,0.354093406730335,0.00942173623615543,0.39877238807908,0.236846789386527,3.10705500728935,0.000815671917344358
"6",6.36791911437292,0.000145349669192376,0.822937761108111,0.80780910937566,0.0104702427993549,0.639254365725788,0.72197242578314,1.54036414609776,0.000184556332865004
"7",1.62427428445633,0.00175951911470611,0.764965758154229,0.507981096467293,0.0119766532816138,0.831440275533491,0.10252626394157,2.3562146672663,0.000445859655200136
"8",1.41648350980576,0.00125931295722014,0.821574515934243,0.292350652484294,0.00312022503280724,0.204885447343969,0.360103268666928,2.51132943441151,0.000292660482658298
"9",7.91967668065881,0.000493154589866137,0.808788271791464,0.666306795969156,0.00584071235962743,0.601680374749678,0.189484000772037,1.74741050141443,0.000629781239136273
"10",5.36861471516355,0.00083858639311329,0.806825652679316,0.506121303475143,0.00475424431001189,0.23094476126336,0.473341566904062,3.21392798661285,0.000398840880162151
"11",3.75259470145786,0.0011048789479776,0.798103469613162,0.809413774357707,0.00664389351786219,0.436388541028222,0.41195625885764,1.42789325172437,0.000123879747783787
"12",2.62401201066783,0.00224600688604908,0.685338383115827,0.703993204516791,0.0107038513471127,0.498376674628405,0.491896313190948,3.09363324478389,0.000288229288156732
"13",7.28903456497599,0.000208825559654255,0.846451679880747,0.560956791182177,0.00697055554524163,0.639551659228311,0.196143887487364,1.87697333270442,0.000781345571896092
"14",1.33052222416792,0.000228416264292927,0.681571428241348,0.878126218812982,0.0103403527170478,0.515787417233492,0.281478396301302,2.98586884784146,2.00726627643812e-05
"15",3.04425456944337,0.000114225640038543,0.810828745756313,0.458718215366132,0.00879733258239511,0.535122193156782,0.21577343235398,1.95619418406707,0.000287045688506613
"16",0.513841179800991,0.0014035616628041,0.714695748004981,0.297589067904976,0.00849230243683513,0.29948029401097,0.442330691554205,3.27903983597844,0.000297132506906818
"17",4.8418804921538,0.00139211245243438,0.680901849277524,0.892619723094838,0.00967696262776438,0.750445025138517,0.369778177217596,2.82846857583057,3.36421337874626e-06
"18",1.0469557643503,0.0011048844221126,0.714627571876109,0.619513933534107,0.00812293457700731,0.328316263418907,0.291544956068386,1.75968282961978,0.000403511058337684
"19",0.451848789607058,0.00140640301074294,0.633256311471867,0.553518442807328,0.00942634481576718,0.24511279712147,0.339064977052864,1.57833236646723,0.000210381844060825
"20",2.68404152117006,0.000847500283965274,0.830006520670743,0.313676474374576,0.00710274147740793,0.138076648301796,0.552173462302781,2.83492509545781,0.000453313500232773
