"","kplant","LitterRate","DecompRateC","DecompRateN","retrans","RespRate","UptakeRate","netNrate","q10"
"1",0.295224686706006,0.00917467349146522,0.00745935405485887,0.00355208726018161,0.785336117365793,2.53629207849055,0.00384821817797604,0.00588119207373173,3.1012106492484
"2",0.35752111504583,0.00141581007177924,0.00989497775618065,0.00804237143050184,0.130765405646195,0.987507656323756,9.01329608812509e-05,0.00130558114162881,1.46907150084442
"3",0.644687592282697,0.00585942529968428,0.00763640942113054,0.00688651693776627,0.272870946437157,0.647481891512788,0.00532550786956231,0.00515044711270974,3.72559851960961
"4",0.751707044212316,0.000259905610990977,0.00642025872095143,0.00693349517105329,0.477574941790403,1.18952621241196,0.00146863405496796,0.00112336889581276,1.16574315809234
"5",0.246780207274496,0.00310757113822306,0.00623395787101877,0.00898218409969282,0.308385967949823,0.850919007437263,0.00096301386525758,0.00311336030989857,1.66399419050789
"6",0.719914416572778,0.00404999296395821,0.00623497075410428,0.00416163337889636,0.221409411470922,1.76472140723183,0.00435888816253614,0.0016315075529197,1.04615985317598
"7",0.528600759726166,0.000967216192527453,0.00495960653062442,0.00406074642914606,0.289745903879999,2.0299701634159,0.000437784054875167,0.00663664991565959,2.77062017981349
"8",0.546946331121498,0.000202583911213097,0.00950203683809635,0.00600532701202031,0.497177325816074,0.909494798440532,0.00015245180500169,0.00646028882136942,1.10296578473906
"9",0.45538577346122,0.000752835009683832,0.00553284456250724,0.00761002965632144,0.531752470857611,0.380103844845487,0.00122242329277557,0.00525347629295116,2.91636238013822
"10",0.392273570957998,0.00745042483396389,0.00772615909401944,0.00962131101631294,0.154736911254865,0.301740331668073,0.00320296589558871,0.00466161334992904,1.91802846517675
"11",0.793981791345832,0.000704040141907463,0.00871254026170967,0.00992468675158881,0.257589731231302,1.53092218705134,0.00288421143332114,0.00494089153730292,1.60858778554686
"12",0.560256164481651,0.00384122617566637,0.00572316686314927,0.00709698164299912,0.742538175281418,1.61949586524752,0.00285704953755941,0.00449326092152117,1.14192999305729
"13",0.213382190585269,0.00661532598681704,0.0015165327523423,0.00226863779696868,0.32997457477333,0.876550562409367,0.00281404638655291,0.00232214118853879,1.30452936267182
"14",0.53447032395432,0.002695354048076,0.00807018269104376,0.00385533459232385,0.492983435785271,0.93559344486125,0.00310205995012128,0.00647194584249761,2.44629445530679
"15",0.43092611069191,0.00726482225476187,0.00682109362914435,0.00988023451716578,0.79351177667459,0.474414306116283,0.00607470004238415,0.00221303084638022,2.72534377735168
"16",0.808923510912493,0.00693852053310425,0.00556299879475095,0.00344071214442306,0.497474428266898,1.54385393474659,0.00834865650772054,0.00427509639152873,3.92794923144987
"17",0.455914948282106,0.00373629138462284,0.00957651461032626,0.000307447128699024,0.519952473802189,0.125386740406938,0.000235514813729195,0.00529855307332155,1.42748066774098
"18",0.664407420582497,0.00255399844209189,0.00576318240230204,0.00463069312960924,0.73581290387696,1.93633458258862,0.000417988888316876,0.00627283422585323,2.40424108405175
"19",0.786763736714762,0.00355803427559263,0.00704883775196841,0.00754269565206437,0.531522762343646,2.99349202892611,0.0023474552211084,0.00266714897393999,1.92806779699077
"20",0.393146559490255,0.00273035856697818,0.00278837899474507,0.00378199917767402,0.373048329161005,2.04094971765493,0.00161800964408432,0.00843376460956495,1.12217935012247
"21",0.684838663690786,0.00284928791607555,0.00957153814600586,0.00365377004947287,0.381165060158042,0.663215889048224,0.00638057130150493,0.00390216603965838,1.16946311325177
"22",0.699318784509422,0.0026464966995778,0.00793886148149559,0.00423084515343038,0.873272784194329,0.692321257425895,0.00107125121589519,0.000402705488879837,2.09513041631147
"23",0.197969726932804,0.00589095522873033,0.00477967879691083,0.00482142079853997,0.722487266948523,0.502044442237531,0.0012348900290569,0.00825922706671929,3.82026650483233
"24",0.562295340178462,0.00998779704217664,0.00508852893437729,0.00910864362953863,0.201639755786813,2.19669874251914,0.0066553324383301,0.00200789869457945,2.42882014209819
"25",0.406779706004217,0.00345282171877073,0.00461974006781112,0.000440815521403959,0.209777798491283,0.868933695025675,0.00513245953148816,2.47177870078723e-05,3.70923404427209
"26",0.118079454463025,0.000817928697508087,0.00811341748918418,0.00397151285201532,0.775849322830025,1.23725271608985,0.000733382893834147,0.000299828277643608,3.77123014669848
"27",0.281881575644408,0.00783119855393008,0.00977518290795991,0.00640546454289479,0.868276986421176,3.40098027446727,0.0013707950253369,0.00689824262637137,1.72292046047035
"28",0.138700810343026,0.00549603432626961,0.00102890969876733,0.0051267553570625,0.923174478886972,0.413821644978879,0.000500740619668034,0.00524215385456562,2.62454926721765
"29",0.331059764011633,0.008871139616121,0.0088538955335998,0.00870594776227245,0.926553614139479,1.46653659428523,0.00503177984402553,0.0003767064251692,3.54570045331478
"30",0.771805738116203,0.00186122437663588,0.00608610716535514,0.00835379449036268,0.56178665753114,2.25488829287049,0.000561437064914658,0.00673942824931467,1.28175362349039
"31",0.702175155213949,0.00735808857053437,0.00131245084276565,0.00297337949761922,0.523168953414402,2.13799520816186,0.00172728761702105,0.00600220371776253,3.5764984551029
"32",0.713678614194814,0.00225717237214254,0.00471314748919079,0.00847399440572849,0.772128680012012,1.74807071017001,0.00125657609852251,0.00448470727812038,1.83458014771885
"33",0.330866101735888,0.00583315064034475,0.000332500205080371,0.004349332255657,0.347899286025433,2.45279495680751,0.00114309443794689,0.00789033444952918,2.786877248747
"34",0.70886191666458,0.00599558024047119,0.00377346799731198,0.00938492633385411,0.571432527474772,2.23901063430896,0.00418952381905006,0.00499775239844994,1.89445531357768
"35",0.407918509684838,0.0048984068036125,0.0084242332051515,0.00961539659334336,0.765771530365351,3.04980118379996,0.00259106667796453,0.00406123726055144,2.99334035377732
"36",0.253710751597326,0.00775765126887455,0.00888444273451461,0.00584469953961333,0.107490917348932,3.04381372282874,0.00223402435069044,0.00798310283497774,2.2009942770186
"37",0.496704347418105,0.00482428315279973,0.00406805384643911,0.00666748401171214,0.703768689611418,1.88873339614805,0.00231308171699882,0.00234566525646001,2.21750600588904
"38",0.567037049144077,0.00697696682569776,0.00527429127117355,0.00363546682318266,0.217880673768703,1.59709140047012,0.00665232382968766,0.00308825013340558,1.31191223385981
"39",0.399942628025534,0.00107405385210574,0.00655762620833323,0.00888745974763835,0.797644003764044,2.40707551693305,0.00230433668649365,0.00203795786018231,1.80833795875893
"40",0.314274624752721,0.00461441775315782,0.00595491027602775,0.00115962787198026,0.367049365875193,1.2571143228449,0.000149597343369132,0.004018511446946,1.75919126345496
"41",0.658239778417639,0.00614720001873551,0.0036381438822289,0.00556736342146824,0.733168750003923,2.02821325305999,0.00470134032433607,0.00112161834170786,1.08228870953535
"42",0.553761996127923,0.00904899592723553,0.0066227208995321,0.00685575279508257,0.319832617027241,1.93108500265023,0.00287327111176836,0.00383347675582934,1.62156080516843
"43",0.824233075253066,0.00260363240776688,0.00230987695663787,0.0082319479538768,0.107195384394143,1.85267723408603,0.00284918804846644,0.00326573638332104,2.91267770231997
"44",0.552266866547147,0.000836124536923011,0.00255463266706791,0.00162964808861772,0.612111290209938,0.919479333877009,0.00312539831154402,0.00139593239787706,1.14330104320572
"45",0.895625394877845,0.0008206479456682,0.00623604239845754,0.00976082412762027,0.410624716167517,2.25694761320219,0.000112747714529189,0.00122523907538928,3.31316936494497
"46",0.56467435971369,0.0025648181801658,0.00854785889745432,0.0029124492041015,0.17448251059891,1.96703909916201,0.00429357574584094,0.00457648332984937,3.25270824986813
"47",0.63972121976326,0.00284461716938844,0.00401630601338526,0.00157481083777378,0.939173804432135,1.93155185748889,0.00322970391889146,0.00266613549223592,3.53144160076822
"48",0.425510904110998,0.000918494472673382,0.00885227470474342,0.0068884873386586,0.799000755290808,0.180785108691105,0.00218918950797925,0.00266546037553092,3.23862140619173
"49",0.536095298671412,0.00133598847782143,0.00724716797792507,0.00932436618290806,0.144371411531078,2.34555780378653,0.00135575918462387,0.00151967915386769,2.22818448774882
"50",0.565296218155561,0.00731543253607734,0.00742519791847898,0.00406297659827417,0.505911016691943,1.90751829354663,0.00682837555734019,0.00774877815593368,1.94035338449053
"51",0.25467573372369,0.00657903539046423,0.00357376712140823,0.00396345154907143,0.427401648800599,0.213871532971062,0.00173000283207081,0.00893641712722816,3.87292262858685
"52",0.41275414933355,0.00317842396548283,0.00958632822354118,0.00507318693670053,0.504079207742227,0.263150056183891,0.00384221379548833,0.00315708740274221,3.01563602620567
"53",0.214446257261842,0.00268727010729205,0.00619184771051551,0.00983048002893598,0.929118240418925,0.861148949352578,0.00199186554270016,0.004518919296589,3.0266719593073
"54",0.63085758786571,0.00620253368673394,0.00807559804140282,0.00266026430480033,0.183198340646014,1.83117151846467,0.000890601427101931,0.0020773904777872,3.96696357513696
"55",0.195838264021484,0.00267451994170517,0.00592803090401442,0.00428817165879888,0.68232803031049,1.02244496180603,0.000444163482814778,0.00114755119268942,1.54573232536721
"56",0.59369124857519,0.00575963578445915,0.00336295456301458,0.00498648770823062,0.690114811099233,2.82621544447316,0.00138770175110037,0.00403258395898751,2.12007578075811
"57",0.697269379764275,0.00228816845142796,0.00962264596233206,0.00899383642701823,0.849248572844688,0.769652411703856,0.00219507309824767,0.00179818263000257,2.41704469861056
"58",0.387301171828118,0.00985918597438868,0.00917129150298583,0.00369731390667268,0.618403705501417,0.53436409793211,0.00127491949830246,0.000259279789941861,2.35336213536019
"59",0.865375623906072,0.00445325711890033,0.00914268992927642,0.00962829419593473,0.500156044113786,1.43259864387986,0.00652838418872927,0.00373349164002935,1.46397237505365
"60",0.375284587553742,0.0034297938510351,0.00878165429596635,0.00944323555750447,0.125780699538569,1.36195335514434,0.00231635800913089,0.00901041257136024,3.66379796584293
"61",0.714968466235431,0.00770539323935796,0.0086623178029121,0.00444074235538327,0.898521492155606,0.697503552026701,0.00112563632076246,0.00870034910528164,3.96071692687151
"62",0.698629106746883,0.00454016085127305,0.00505856418486451,0.00771171298431541,0.570136407336839,2.58315722772501,0.00413003622090643,0.00428129217918851,2.23888168137114
"63",0.485028093524378,0.00536078505537901,0.00776217746028775,0.00800666371576726,0.560650132585533,2.09352054583555,0.00239823788285986,0.000820534313803998,2.16506550092196
"64",0.316464076773623,0.00723465163701869,0.00801033439490003,0.00379554245435745,0.703232978079776,2.62956253275785,2.43565915474096e-05,0.00315371082305707,2.71697487293456
"65",0.590948740713304,0.00188474387300886,0.00668983718111586,0.00338447302464702,0.683936514523968,1.17898487265665,2.63058621074264e-05,0.00489388642419424,2.32033886563873
"66",0.422895534907756,0.00315558328314601,0.00976603914618806,0.00954443208297223,0.563204727422343,2.66469316841793,0.00115606395905889,0.000626405487383969,2.39741687039056
"67",0.716755261185253,0.00163707307471068,0.000965399249082144,0.00573823615655624,0.580095556150407,1.04047738057874,0.000791694017204906,0.00247631956036217,1.42343107254794
"68",0.187092091232179,0.0063426955144943,0.00761743646906927,0.00829054678961227,0.346807508817163,1.47035344440079,0.000905703713581857,0.00161392324498297,2.41556020267022
"69",0.558550135120695,0.000619073150594565,0.00282703400557047,0.00711635201763472,0.417757013605066,0.259374725885472,0.000571669169845724,0.000402673276861155,2.07137550055479
"70",0.370258217412758,0.00873736573288252,0.00984836662504385,0.00319291947849384,0.555952241460492,0.365913664624979,0.00487870849347015,0.00538229702525611,1.38056870993714
"71",0.578652595846772,0.0033217128749406,0.00981779771195057,0.00798508268054057,0.665978350277418,0.61068553052807,0.00334645848463985,0.00112536064842843,2.27471519657739
"72",0.471935809857668,0.00334254358567254,0.00952670732661009,0.00470057362125407,0.6649007021258,1.53843513430369,0.00324684823574351,0.00222215767092104,3.61724155810619
"73",0.565744200375657,0.00468106598869846,0.00954132146592653,0.00837142693859382,0.813126866972318,1.03907214242571,0.00264045571580202,0.00653850990144247,1.63831187122377
"74",0.511579378588855,0.00599945769039953,0.00638881899499641,0.00784488395920926,0.845881102150359,1.19343772050552,0.00234116863998762,0.00488500232241706,2.35213181404063
"75",0.332287441932317,0.00290015774456573,0.00502343224013614,0.00671159015979298,0.221382238611664,1.8626967019403,0.00345522540059969,0.00322872327000558,2.38609826080068
"76",0.356983760548185,0.00295178458534975,0.00720960550289365,0.00641664760477819,0.287173524444032,2.0828375920765,0.00175130616089312,0.00437394848973902,1.05796646061268
"77",0.416896436338682,0.00498842045151171,0.0095868504486594,0.0050589457461856,0.92688250589494,2.62813708146584,0.00392588283374533,0.00282015507216237,3.78643826925705
"78",0.715454482520234,0.000753212202042021,0.00287908386638987,0.00536686848967576,0.195971659851156,2.00518164480063,0.000799934465596496,0.00196424593285577,1.15337226075924
"79",0.499041904034986,0.0074727116191892,0.00438961843931123,0.0063717951587147,0.68728868818415,0.418649146591543,0.00588316224123236,0.000591906418895622,1.55294249410752
"80",0.645374306861111,0.00443199057727941,0.00817669385202606,0.00754402850335231,0.416141159540944,2.66749728457801,0.00837294635204389,0.00296841862277602,2.30283287503285
"81",0.267230338404455,0.00851359878497338,0.00647379031352441,0.00260284675450752,0.866095676761527,0.765400465392417,0.000204380364665063,0.00295586669679476,2.41815115892155
"82",0.758303899070274,0.00144799579615816,0.00643093374131507,0.00595973650614456,0.316495190753732,0.821217087761265,0.00517203567237646,0.00857036927795825,3.81652426030879
"83",0.525253351702887,0.000210911735606142,0.0085416105547125,0.00668494483641956,0.274068822419207,1.72900535467078,0.0016089868636973,0.00637312613855421,2.3862876219111
"84",0.196527503424108,0.00576217484522534,0.00495160436523707,0.0066084434123198,0.685338162135995,1.24397381071783,0.00197032908319963,0.00187450228522285,1.75194788016079
"85",0.208184964074536,0.00704515039445269,0.00691277188055434,0.0049365419808046,0.357714893888174,1.64564840435281,0.000779681987465085,0.00526725139866776,1.96327518982912
"86",0.361727465116491,0.00420589061293059,0.0042403445704124,0.00857987104293237,0.37608438625643,0.769851067726142,0.00342577869526019,0.00149311429557072,3.79161304263297
"87",0.31244530684424,0.00816211626728077,0.00740608183099636,0.00899806597852048,0.429921310158548,1.32612210343424,0.0029086372424431,0.00317818059970724,2.62761600624165
"88",0.58111680526252,0.00516085742997542,0.00630675560868028,0.00916646539800078,0.598254605893738,2.1053401801799,0.00586538456629776,0.00646822232013876,1.79693992565519
"89",0.385851566646016,0.00342303897907206,0.00765562823596804,0.00329356071944559,0.7749128118842,2.20677330850504,0.00239757314370284,0.00669483226025547,1.95359501535557
"90",0.448958409454191,0.00469715992818187,0.00441398782944798,0.00728093999082446,0.761113936595736,1.07209426768641,0.000826439018315646,0.00452476386734871,1.92044433000709
