"","kplant","LitterRate","DecompRateC","DecompRateN","retrans","RespRate","UptakeRate","netNrate","q10"
"1",0.778661689404945,0.00592045031897795,0.00737751653899305,0.00285865312530742,0.330196582191491,1.4476128285734,0.00349623266734549,0.00581264844647384,3.90431462915966
"2",0.240282889293663,0.00239319159760937,0.00187281015666252,0.00141094245843705,0.52969856710832,0.700284746447795,0.00167317151664163,0.00940281195095216,1.4682131515196
"3",0.829817649593803,0.00826113857199774,0.00546352500864172,0.00335691972128384,0.15235757831512,1.29923454076192,0.00561611920787649,0.00815299926624183,2.17009227866672
"4",0.605118348546816,0.00252595733695488,0.00253009690986108,0.00434562580828183,0.428607902719488,1.65865712968137,0.00473260909015543,0.00292215728399942,3.07139596758804
"5",0.743173518334545,0.00546369780031328,0.00182926838322587,0.00674604231202412,0.413535987615441,1.83993857592423,0.00270578675848219,0.00647553529638174,2.73676335480101
"6",0.321230156155286,0.00918858835581218,0.000904774187944764,0.00305272585466493,0.333832694802063,1.97646955517069,0.00466504589365849,0.00462427856060487,3.49185722866432
"7",0.471057588407528,0.00403924645456543,0.00461665653877114,0.00820305737210766,0.436021198828146,1.97729671958148,0.00367087089370064,0.00298972584094076,3.80209593214513
"8",0.547991494760972,0.00492326541283669,0.00245397962670155,0.00431537149222332,0.321446742865636,2.18650714364885,0.000856380534026608,0.00975559492700474,1.27424697946772
"9",0.885281713983496,0.00825380615072195,0.00860543453973952,0.000479253583474201,0.749786916937649,1.05590967079218,0.00574125540118856,0.0035132443724727,2.59595250238094
"10",0.512901861104645,0.0041694674763629,0.00142502657113168,0.004195927006547,0.46654628764548,0.996944610827219,0.00422181242126236,0.00182093867973148,3.35021633661071
"11",0.609247674293422,0.000790142693406864,0.00506739584204565,0.00253420016738007,0.717284203108243,0.424694557705641,0.00115472303203929,0.00780365485673011,3.335915680298
"12",0.702646629046095,0.00790309526559855,0.00232379649160069,6.52674792225183e-05,0.272745769371571,1.76640437899012,0.00406756844271787,0.000428051978063111,2.97120527469251
"13",0.447360936184758,0.00612393049527842,0.00659385144208322,0.00829799937701011,0.728591309528435,2.28370494546602,0.000961088202984761,0.0024470184382431,3.07883041687812
"14",0.773018723328211,0.00790775096674516,0.00518517082274025,0.00124509697911315,0.647483152215563,2.14384431618986,0.00518812336522109,0.0032792620024007,2.02818038524321
"15",0.712108324601287,0.00561828233585728,0.00246628021532001,0.0058062882594588,0.572692488713898,0.705394656215484,0.00778301615991525,0.00521935178299415,2.00554672175591
"16",0.270128313679417,0.00109889484316837,0.00219650435413428,0.00482412551339316,0.274559779938593,0.873391757727345,0.000428312142570432,0.00460347769550671,2.16554632611584
"17",0.738916316436909,0.00454544973378855,0.00477661956410206,0.00694449944361977,0.570098498863066,1.35060816904037,0.000775102386486365,0.00359473970650493,3.97312538180542
"18",0.782050087297322,0.00348750352003392,0.000444429349457218,0.00224577458446639,0.548114110717708,0.26422371653218,0.00493204433769182,0.00266864469034011,1.26205305219483
"19",0.676009390365473,0.00107723966068708,0.00570105465578879,0.00101990026062617,0.827156924691905,2.06561436535375,0.00115860026031966,0.00172140088946216,2.03196464578298
"20",0.384486338621418,0.00461768990486236,0.00706338836457854,0.000542840044964535,0.627977584004425,1.56888653725994,0.000509461564566533,0.000989765781199803,1.48020844984893
"21",0.822781328975646,0.00705946027965276,0.00795480751693006,0.00918978262882215,0.464409887779096,0.149713816061647,0.00677501950603121,0.002252331248928,1.67515367402272
"22",0.702491477331066,0.00385127607318276,0.00977187395321978,0.0069392495105609,0.386092395340915,2.75553732571195,0.00107300827654217,0.00114457555409711,2.090143626416
"23",0.385993776544341,0.00200706089282257,0.00592533557132253,0.00139023027359569,0.476603657541333,1.26791412951468,0.00182881951109503,0.00726219458015179,3.96969555175073
"24",0.449688225094978,0.00293292471953761,0.00420333711327139,0.000868859025063053,0.827668522691944,0.205946657562886,0.00244445689736007,0.00646412978137453,2.84231009899455
"25",0.776112216699926,0.0035973334861816,0.00648973971071126,0.00176336534297586,0.42065791455066,0.489523521682633,0.0079096653753639,0.00431915195949614,3.70317003351677
"26",0.646393947137209,0.000783097571258917,0.00831155951273354,0.00201463726532001,0.511055910217363,0.796537032048307,0.00196532120610551,0.000495915198336134,3.96702449575509
"27",0.795431300908596,0.00279602869166778,0.00182277019041002,0.00378226028309814,0.432416552444131,2.00448698931888,0.00204910011811399,0.00513297624339103,1.30959168260376
"28",0.466336139990886,0.00165903699726593,0.00455645981739137,0.00104339497539825,0.499020003027996,0.636551659790313,0.00356766159870559,0.000155680598226513,1.01847874867326
"29",0.709438159806073,0.0038476385089897,0.00771569133049105,0.0022706593549041,0.662446779626284,0.30369146084807,0.00843595908920767,0.00214134159432157,2.61998015414038
"30",0.708113715931561,0.00395757767611002,0.0028810212483832,0.00258325954853714,0.92239083177426,1.16493283627376,0.0052322757657911,0.00512266328913117,2.61116047086055
"31",0.67256219061253,0.00525854319332407,0.0090883074923939,0.0003427039945558,0.88457697036015,0.657984271080385,0.00449409594995357,0.00192575845559989,1.81121955147291
"32",0.843892311802886,0.00492765392599749,0.00611561256368079,0.000669747890153397,0.929345747112779,1.82273123774822,0.00628333287090483,0.00145136157579018,3.06778969989467
"33",0.482090697764459,0.00311688765632433,0.0038932276475162,0.00128621714077649,0.830417645978698,2.1188418793746,0.00556755493359392,0.0025060388344786,1.32030813799195
"34",0.346344719387427,0.00347181367777822,0.00050974426671295,0.00173765410313632,0.557663329980284,0.57646758761282,0.000350306584546074,0.00950708936696163,1.57064949303525
"35",0.635946608630639,0.00393221450280126,0.00863824658387834,0.00250573159034402,0.266826950036076,1.77498897915837,0.00169990543246708,0.00168293317036916,3.47850237613327
"36",0.894451269219711,0.00731239653446172,0.00751771503085552,0.00377621404089395,0.382052989833644,0.643722866984969,0.00155387047226536,0.00948216044763562,1.85786221273034
"37",0.674740219613556,0.00304199037770107,0.00422439510214803,0.000122247699434597,0.525329051555277,1.73206244079752,0.00434508190858683,0.00469372279446395,1.85262357429065
"38",0.567134722916656,0.00442231354512997,0.00428954359578045,0.00149156766411055,0.679267415229752,0.106681200359611,0.00239715240079833,0.000971874086278164,3.79306651332775
"39",0.295124574703289,0.00826487859344745,0.00704673660776703,0.00157884111704884,0.59945539467435,2.59281245911661,0.00404399900075369,0.00456539393994952,2.99737377222988
"40",0.526566829685763,0.00210921907801746,0.00878721192833509,0.00614810466584432,0.727799477943292,1.45422769877467,0.00171220080810567,0.00389529354431168,2.9685791364516
"41",0.816889063484873,0.00258836563781488,0.00606078141464528,0.00193596122968317,0.876530466451706,1.16350700914799,0.00832671830018083,0.00291790250239986,1.59895901055479
"42",0.430047036780453,0.00541870496579684,0.00197902764350063,0.00464260756147228,0.467527670434292,2.28982086783227,0.0035696469544231,0.00656276858739729,2.68265900461137
"43",0.700000832741176,0.00128531136985459,0.00437362679721516,0.00112007165566423,0.536095394116687,2.04850007575054,0.00110269131231209,0.000219600778166728,2.45166127539763
"44",0.873213531133028,0.00593639348556065,0.00405998814767798,0.00619796429431106,0.813796085294985,2.88439555207311,0.00565387916331266,0.0054425580511261,3.2129864599677
"45",0.678115689807231,0.00836973538215762,0.00250170349062052,0.00433114806774768,0.16629277378607,2.03663054395109,0.00428134472842284,0.00940750399245724,2.99679234751786
"46",0.671921426648443,0.00406721535079054,0.00487989941592502,0.00256540879594652,0.514650291522722,2.11972221104374,0.0046455891388179,0.00535110555175882,2.27423640156117
"47",0.430561221901427,0.00395207120141567,0.00196094076075428,0.00206878073436413,0.609455610848839,0.384471016152097,0.0015152874906409,0.00470036226580813,1.75489544272107
"48",0.674121368357851,0.00315503598702393,0.00999493266869331,0.00619664289939599,0.711764554564388,2.11508445512762,0.000273590794560993,0.00409751493612242,2.14032692645434
"49",0.410377787910559,0.00283524527000573,0.00634161257664212,0.00925092341335256,0.253497254710557,0.526178285667484,0.000154055281076447,0.0091095793044204,1.43019865110178
"50",0.866106391373006,0.000462109071272031,0.00327473711122814,0.000810208890136804,0.846912651611111,1.82316421557968,0.00421148031228278,0.00375854586615644,1.76627122028544
"51",0.855317773918483,0.00773322264477719,0.00610261328948936,0.00686487503989182,0.423631388979713,2.34177109581981,0.0025215755830412,0.00309722015033941,3.39550578753892
"52",0.507864733290073,0.00520246248625539,0.00335995653886015,0.00781046544295304,0.476458040406799,1.43378131604869,0.00616058373875408,0.00796011642181809,3.90035261035545
"53",0.515626913385695,0.00554204224478959,0.00564661284685244,0.000594185176266419,0.318894287546668,2.79643726261285,0.00503504828308437,0.00540707764272153,2.84170705872803
"54",0.347294598760047,0.00745001767432639,0.0023790802665858,0.00275853980026332,0.85654351980699,0.174138215686977,0.000607662524570399,0.00188868475090048,3.22921112991346
"55",0.422617782264575,0.0053506775988986,0.00191174096434279,0.000512560693574089,0.217509550603671,0.228255540964284,0.0021136108659745,0.00204596102785856,3.1676434947901
"56",0.66993047505694,0.004286419666165,0.00660985915903218,0.00203690486542324,0.89653640259494,0.915934165988227,0.00370231743648751,0.00742191627106977,2.03748220100696
"57",0.397314538965709,0.00252630589734248,0.00744113836148769,0.00201966651282016,0.841026336944995,0.397271923903335,0.000142487362418493,0.0060275776867033,1.35071183630287
"58",0.765573536984268,0.00354993702734413,0.00277645860518813,0.00897517282234647,0.800118888735644,1.07700534247992,0.00923597567786244,0.0021161984357453,2.69725294040329
"59",0.819555273177955,0.00289453420687557,0.00145917807496747,0.00432414975647855,0.894926662085292,1.08460189010997,0.00445069208882448,0.00890941421297406,3.46397415205209
"60",0.785047576199847,0.00257922694133175,0.000587622570406302,0.00553987693094916,0.843556370201844,2.3028435716731,0.00383527475737787,0.00424103523546123,2.52488199625304
"61",0.379195122452158,0.00470122321439237,0.00864862225496382,0.00646199032238304,0.186033462164804,2.00742295864807,0.00358681576443844,0.00349506933970335,2.07459672689474
"62",0.220805248576279,0.00578502706911784,0.00853974297934208,0.00103306639959945,0.429988696937014,2.93315283277967,0.00187169244046346,0.00860669029682137,1.26868367479341
"63",0.426950014328014,0.00439439389828651,0.00628567567051503,0.0074563829274978,0.829369870434453,0.351751738723638,0.00445111893266036,0.0061998123696659,3.36339899920594
"64",0.629591826172065,0.00774685522816348,0.00592701857837616,0.00466941205719246,0.507451577809059,0.592978830349427,0.0051981347474213,0.006248769604188,1.96192457950935
"65",0.715714938011137,0.00512296006281931,0.00375779695549591,0.00598911412729944,0.430450674198973,1.91193958815381,0.00666000800724901,0.00346919951839757,2.1779424057285
"66",0.211451508243499,0.0039153207790771,0.00426449017616665,0.00458177448241285,0.555158123509627,1.64604061001593,0.00169731483834168,0.000400518439252877,3.65064490747669
"67",0.385657386275526,0.0064735096296833,0.00783800156516039,0.00301085241569788,0.270950138255678,0.752231665358344,0.00543967597446653,0.000773981416754644,1.85275807823505
"68",0.636321254866503,0.00524145213030748,0.001022501830049,0.00370195109654212,0.973011331490663,0.138290137164787,0.00603683999532537,0.00549248420560972,3.25279520515379
"69",0.888012103822437,0.00408383986977312,0.0018387768647685,0.000984099799910089,0.791380814365969,1.17119668402937,0.00957238325343435,0.0022123135701473,1.27322796612898
"70",0.489179104370606,0.00667354397949612,0.00622562864694735,0.00252625485384718,0.50159191912145,1.19779449952874,0.0032674775249428,0.00978231742087047,2.92041710050689
"71",0.8080242586063,0.00711549405606883,0.00807720101639198,0.000583877142629811,0.48455310329559,3.06982437757886,0.00868468568653509,0.00836186514276475,2.91552591755724
"72",0.231784134901069,0.00579417130029758,0.00333333598430836,0.00125773141830399,0.535803262410746,2.15577807206709,0.000767599714708389,0.00365675449615393,3.46842665948962
"73",0.771867031373696,0.00700776308781813,0.00214591241510402,0.00436315193931859,0.770603408065695,0.460691740693803,0.00516508189065897,0.00188974539832752,1.68873137092852
"74",0.701959141607616,0.00603508676949005,0.00771748141406345,0.00606817974110514,0.58213628695192,2.63351815434175,0.00844445151498406,0.00146874878305256,2.40325787532521
"75",0.751157230578277,0.00458871435808601,0.00672588212332587,0.00185822280682813,0.53798618337732,1.92615638507577,0.00587261334212984,0.00308048963701849,2.95529915813467
"76",0.533195528798819,0.00431634257995526,0.00454533942536772,0.00467938075956954,0.441121292750485,0.77412361295606,0.00602376638280337,0.00171833388381608,1.75432125164385
"77",0.50637939079654,0.00166991963211503,0.00660482960487857,0.00655947486052138,0.436311619529031,0.15180985381238,0.0029438433858518,0.00229513625197716,2.72814815300245
"78",0.543032535986199,0.00367417283249298,0.00911583047952502,0.00148283360323983,0.126575418702365,0.281221621180042,0.00670311238566197,0.00116948170374547,2.42972147354415
"79",0.702637273735708,0.00414630685941064,0.0074386755932565,0.00104091662407849,0.72041071372306,1.60430904448326,0.00240483550505516,0.00468758726729129,3.18709524479324
"80",0.420955777128326,0.00041697528155163,0.00503925594665003,0.0070875454615196,0.381192025740326,1.46315070858233,0.00111472711992705,0.000450065209267999,1.36002363090902
"81",0.431029104067216,0.000272513205113192,0.00339360989206909,0.00842082242709052,0.854850260504007,2.12060904289227,0.00123775510592951,0.0049642549223033,2.3670499790703
"82",0.489508421737016,0.000756306937627495,0.00432440398050639,0.000418071580185655,0.332765580095648,1.03804826956945,0.00121544691403919,0.00192868987330236,1.91143047629431
"83",0.526329723125873,0.00260026437188596,0.00794220244540436,0.00117972295449004,0.951255661985214,0.205332441035885,0.00216542469090529,0.00291811882818365,3.93897986852751
"84",0.0807634452202134,0.00044032288151001,0.00400017214860527,0.000295378170226791,0.658812783483099,2.00271000933253,0.000589480991245788,0.000911705007402009,1.96272013767948
"85",0.799711494219957,0.00348385720442292,0.0087437863346587,0.00632002167226392,0.393394659960888,1.74121874999813,0.00681082649484578,0.00379925870773681,3.69918796392851
"86",0.634146730606887,0.00290610082689708,0.00394507441057344,0.00308235770620038,0.493311101632894,2.0383259832634,0.00539013211709045,0.00479082567187852,1.05530363095951
"87",0.777012932036092,0.00598890499144823,0.0076893033462855,0.00352604531313088,0.825583634606728,1.18380370213628,0.00219425422829358,0.00344825809200352,3.20209928331113
"88",0.896204769915567,0.00704115364637349,0.000412611225066856,0.00131184545614044,0.135932878537592,0.865903439663883,0.00512656052671562,0.00590449247247508,3.94310843917337
"89",0.722553051360861,0.000751881797505902,0.00140925719040409,0.00515117955568935,0.718338430666555,0.356444641453015,0.00381197563611123,8.47673461596448e-05,2.66331934892847
"90",0.517588942287067,0.00690787425026273,0.00423639388170249,0.00366239593313443,0.334198847799688,0.467376095718149,0.00764019576444789,0.00175707246294534,2.06005816696557
"91",0.826921647689827,0.00628267597858676,0.00508324669004316,0.00604417965698292,0.442869083089894,0.117930803280889,0.00589013429134762,0.00279422486887219,2.39163128644309
